Sample	posterior	likelihood	prior	directional3d	mutationLikelihood	lambda	alpha	beta	precision.3d.1	precision.3d.2	precision.3d.3	drift.rate.1	drift.rate.2	drift.rate.3	diffusion.rate	trait.3d.1	trait.3d.2	trait.3d.3	trait.3d.4	trait.3d.5	trait.3d.6	trait.3d.7	trait.3d.8	trait.3d.9	trait.3d.10	trait.3d.11	trait.3d.12	trait.3d.13	trait.3d.14	trait.3d.15	trait.3d.16	trait.3d.17	trait.3d.18	popSize	clockRate
5558000	-1040.6677128612846	-1029.0342299722668	-11.633482889017923	254.87787197877543	-1283.9121019510421	0.2513475191328343	0.024301024148099287	0.0027800870910384182	91.85557565176947	76.93925874099344	92.41319172839675	-2.295915026276049	0.9504685989697812	4.8580064616876975	1.13626087527152	1.8654208638592849	-12.789647640113685	39.086728585090555	33.969250315642526	21.43820092830373	-15.368094082828051	-18.18930847223058	-9.141198224693184	-77.06957825140789	85.76629947157758	23.486006664311574	25.383500420338436	69.8294967011395	49.4591672946931	90.08554320924776	68.88989303506966	51.96841372980556	57.352284663633	0.11675229883562473	0.9462289064527367
5560000	-1049.2140989009217	-1037.0026786132794	-12.211420287642344	248.2202488410957	-1285.2229274543752	0.2547015677884286	0.02267218663104059	0.0016778745883823528	56.86009437618884	72.07193375900513	70.89603363462284	-2.906671308161471	3.9283623772194183	2.6660962397321804	0.28989070342995416	89.44530389479074	-66.03965562350993	-4.654857149453051	-18.884179635465543	7.411491860143485	-12.255315979713245	-18.18930847223058	25.27938586986535	-77.06957825140789	-67.31071231886719	-11.262330522797512	-40.17634329622936	-0.3875172555036954	-98.53657291969476	-74.10694967114608	68.88989303506966	-77.13955213856649	-86.20479710744983	0.27109341831904243	0.8508488878057828
5562000	-1044.069653743562	-1029.6508829896054	-14.41877075395664	253.1655310025562	-1282.8164139921616	0.2579512796547847	0.022854588089824133	0.0033826524826992897	69.61105408997976	68.26396803427797	84.78156623026223	-0.362700033056484	-2.4344141437400104	4.508840574211138	1.661379248381462	16.86450875754734	47.493457043593594	2.998206283681384	-32.687902379600914	-71.32648546468903	-34.386409682993744	-32.76861474890316	25.27938586986535	-77.06957825140789	24.345199837389856	76.86489804769992	75.89284964656676	-0.3875172555036954	62.78339220533145	-0.47692906936748614	68.88989303506966	-77.13955213856649	71.68456163993518	0.1298477423764639	0.8856089121018709
5564000	-1040.8350895457104	-1030.5626020190896	-10.272487526620784	254.79859795445336	-1285.3611999735429	0.26123937793387625	0.02520923843544659	0.003152359798661593	72.40672519754364	88.99528520509979	96.6159427302408	0.364521366014273	0.22236590410247103	1.3267451382995823	0.3287757552483125	16.86450875754734	57.681103084869505	-13.806451222878422	-25.312989430263187	-71.32648546468903	-68.01506855361832	49.28474114756861	83.05248320889827	-30.689456158183972	-37.19086494599807	45.187593044840426	75.89284964656676	-98.30274830858232	-76.52169658829756	56.726748603106614	-88.03684315138187	98.48805331567736	83.46996068870227	0.19369209659926373	0.9110282687452123
5566000	-1044.9243869586103	-1031.135546345265	-13.788840613345304	255.77390956973727	-1286.9094559150024	0.2894288021961794	0.02653328783910058	0.002873192445841747	89.58896403483655	62.22859373850322	88.92060286633549	5.350259747598983	-2.1398357886546755	6.9851135439479854	2.300418104725974	-87.79663573174265	20.882851366898535	15.31138353643803	62.58554785227433	3.5318374788972164	-90.08881570168204	-72.7647045775606	-99.6794012975672	-86.77193675179869	30.481874999805115	65.54815057617562	-81.95993768046472	4.0338511492842315	24.88171671794761	56.726748603106614	30.29618514211697	98.48805331567736	-88.32677669375185	0.2115129876106516	0.9829350804248387
5568000	-1052.6427807145028	-1034.2234978952958	-18.41928281920702	251.33027787940497	-1285.5537757747009	0.2932676842602831	0.024238642535286216	0.003178761754963655	92.80138284632675	80.84892882462096	91.28836977723293	-4.8161498370855895	-7.9069883011545095	0.21919442279089552	4.069382717527136	-51.84915309460952	-46.87662543377587	15.31138353643803	-31.619248529029377	77.66472092530279	38.858033700681986	22.521694103839735	95.01045422233234	-58.449915347428416	7.941857153282314	-22.82112099576868	-81.95993768046472	91.30417059264332	-26.6049151788104	66.54244471451699	11.107977887020155	-36.33134282179502	40.733888584538946	0.15075712389663348	0.72442979582332
5570000	-1046.1815609333755	-1029.1041419966125	-17.077418936763074	253.78399142807348	-1282.888133424686	0.25141014565261655	0.024941737275947673	0.003370230435258462	75.61312259676977	90.52949822851747	90.11292969021073	-0.5274979363248065	-3.3951471269264992	2.694703572315486	5.21086426732597	-12.386128510494714	33.06997629035743	-95.04666804409601	-31.619248529029377	-60.64661049563898	65.30257587833081	-32.367045372749686	17.890112982111773	92.70943395401567	29.42866385259825	4.823296158342217	73.34012390659413	78.88173040112653	-26.6049151788104	66.54244471451699	96.33062951699989	-96.17481536938065	44.19949101195711	0.33598461267712343	0.8467585261121477
5572000	-1051.3507163678719	-1035.1207487701809	-16.229967597691022	255.34611231322503	-1290.466861083406	0.2884884677192177	0.03426494624078944	0.004712069643153057	81.11882600202972	96.24823336779099	80.89678648888994	-6.872718226164196	-7.676567868707476	7.6752741940853575	0.7870992379049981	17.957957689305417	-72.36122139029953	-76.00179955137992	-8.077462549367041	-64.12950677934151	37.72548497308266	47.19343999867144	-47.30971701126212	92.70943395401567	29.42866385259825	4.823296158342217	62.39606991135847	35.23977587595229	-40.49507015246432	-85.57100396904815	-63.83149983370177	-54.52561976283276	-30.16438750703979	0.17467658096251273	0.7143247105158208
5574000	-1042.0676745266449	-1029.5022283556966	-12.565446170948189	254.27293716415483	-1283.7751655198515	0.27847765210268105	0.022769607326250857	0.002549860208839381	94.79142665291509	93.04826654733971	88.00918646832122	-2.8873269577584324	-1.7203154803344738	0.6138902019032493	0.20492734471400725	97.03668547493065	-1.959924905042385	-76.00179955137992	-60.968622915847035	-52.52621682830414	97.64461120810974	-39.98066151353194	-95.94631124530598	-28.142282308554556	5.517338080813516	4.823296158342217	-95.46363409931942	30.599429078592124	-40.49507015246432	14.781668740045859	-63.83149983370177	-56.41546759151559	-5.853409491161514	0.24644947978559023	0.8804279736907469
5576000	-1045.4817841845247	-1031.691828041713	-13.789956142811548	253.34348578600608	-1285.0353138277192	0.24320883330516166	0.02767988470797707	0.002021313209114227	82.38863053351018	79.42980876280275	72.4151183830572	6.781749870897336	-4.2739648408579605	-0.6454350794412029	2.1392122741195227	87.51495523639163	96.85062412276147	-65.32125667584864	21.355096964295527	-37.23945456930045	97.64461120810974	-54.8388886652497	-95.4594159798654	-9.727326932722846	-28.061933266024397	44.57358683892285	-23.408457267709338	35.08720280380689	75.72396922281929	20.52238202935081	-63.83149983370177	88.69806682128264	57.98785663228831	0.21348350956920806	0.9378101124110608
5578000	-1042.321859801556	-1028.4044702239403	-13.917389577615694	254.45968382504694	-1282.8641540489873	0.24720410825062222	0.023527468316066495	0.0025300887748660856	81.96860457421695	87.17441704997057	64.42694984294563	6.716696462669823	1.0524827770265297	1.4144970332596323	1.4187849772140966	-89.65034705695929	96.85062412276147	-39.98145168535757	-51.92152738593198	-27.28115675304258	40.341686021445426	-60.652882463574684	-12.538108394475088	-96.09272652867519	-28.061933266024397	44.57358683892285	-93.590876210267	-87.12530617304222	2.051246713523952	15.836357621514765	-2.857555699460846	-89.03705581284622	67.89725942649376	0.16466649017315518	0.9176534074927023
5580000	-1046.5694932548104	-1028.8257561084229	-17.74373714638751	257.6001060232016	-1286.4258621316244	0.2842290489174714	0.023527468316066495	0.004222950561342119	95.12951505250113	78.02144415497196	97.29614441985389	8.154603127053782	-3.3503567306283166	-0.1939138682415411	4.109260177240411	91.2661088219504	38.271216737951136	-19.94590053587831	19.11886603576899	25.731966648496098	13.150577596042254	38.89932697461106	20.850681124394114	30.509404388715396	-66.37905885474387	-59.091065972363864	23.51107822884464	-47.7368851785217	72.59744135031816	15.964598914381838	83.19314813569926	-89.03705581284622	68.11500844854244	0.4513995055136386	0.9120519722484448
5582000	-1042.598101283518	-1027.409352987681	-15.188748295836971	256.87143988710557	-1284.2807928747866	0.26219746571549507	0.03062524068389466	0.002644630024452064	94.75512569330593	87.5330261201518	78.03815908433074	5.579922957199138	4.15456971553596	-0.6056950532542338	2.9925297274729243	-16.05975693353129	85.64286875375876	63.449386867023236	-9.32039265763727	-63.57020389974019	-88.56791286850738	30.284206264068047	-36.46121393003817	-65.09525510562052	23.3640341431026	89.68099726279554	31.253831670828475	32.625593770857876	39.797566536190985	-4.823933662755223	76.42781876346496	36.99194998211716	-56.58955492633207	0.28415414316894705	0.9938935668018137
5584000	-1046.8254673322695	-1028.7760545868418	-18.04941274542751	254.95545524392867	-1283.7315098307704	0.26181100213570546	0.021169366661266852	0.0038746927104093038	85.02186211119117	82.47524379322029	76.80362727061234	-0.45469408485479335	1.4798105107991297	3.26661811489792	6.151214243187833	-24.982417264895744	-27.704681732986842	-26.885749034858918	-33.95751983284582	-63.57020389974019	34.57444696474728	-58.50911662859872	-39.86817936560543	-5.413687464579809	-22.540817356888027	63.72136438703497	31.253831670828475	7.06822530400504	46.653095158572924	64.36657517053669	-86.4523198496095	-5.085228764244889	74.43565381829832	0.43132916426930873	0.78608740839613
5586000	-1040.321571850129	-1026.7075447287386	-13.614027121390254	256.329757866393	-1283.0373025951317	0.24234055233171525	0.02285762970016182	0.002841296139041533	91.09061632073566	96.00637175898872	91.21804206666744	0.12793401595482834	1.2051641788191425	-2.667789763297126	0.10655870920040711	-68.89602198380602	55.47318249840896	-77.72974090936225	88.80512508163999	-37.69729150120196	89.74239312796693	1.782588215061054	-10.508880656168557	2.3458535461167713	-4.217110468873983	-91.41759647896815	90.23328549531865	-99.84884668106773	-86.78904824897971	-4.954794987539287	-77.44740790619099	29.14250004905172	27.293255127547027	0.1321430450542882	0.9543076591778548
5588000	-1044.6614670357862	-1030.682937907588	-13.978529128198215	253.09147391950842	-1283.7744118270964	0.23808861850905932	0.023267444720602163	0.0020507145226247915	92.75945748641757	76.94772689356687	84.21851804331071	-2.3801742217990665	1.0297331920646933	-0.11126753751650043	0.6967965260572236	-55.22334409109739	-1.8867639976731425	-66.57468281318802	-80.08559655098064	-37.69729150120196	-34.577196503532704	-81.89399200134827	-80.47279286559534	38.93375621373862	10.329486923571295	-91.41759647896815	-23.262042125451245	9.73642463404687	32.213025156453014	74.79315338435623	-19.97887340488481	60.10317412042424	9.858937638497892	0.16678727836525592	0.8710538335891859
5590000	-1039.8253644467595	-1027.1351879077288	-12.690176539030826	256.47879475539105	-1283.6139826631197	0.2653301750585003	0.02349072224377955	0.0017684341328044696	88.32416915796883	94.98780678956409	96.01303246705662	-1.3115469868559941	-1.5974073283024985	2.6080240371553494	0.40777517480295916	-55.22334409109739	-90.94272225890757	32.47035765096564	-2.501778126049871	29.795623975888645	90.4384348301618	-74.39072489483604	-13.087330310895695	7.3909331762115045	97.4152891840802	21.114682482560355	-51.65871478932311	31.92909148383407	12.289151878885505	-25.26037514369085	71.71235806987917	35.172635393554074	18.565486950150117	0.3044671349967048	0.9547527891137594
5592000	-1052.2812868213307	-1036.037121828409	-16.244164992921604	249.0003379127205	-1285.0374597411296	0.22916112794654075	0.0245946249668144	0.0022537425646773526	95.88239352434395	91.20662503049215	65.78368432709647	-8.448434846062483	-2.02627745378339	-6.7667549320857425	1.2381475385186669	45.965416957229635	80.42792630117481	89.10358573283338	-2.501778126049871	73.85044929813995	90.4384348301618	-74.721753779029	-66.05814987037353	7.3909331762115045	72.51731021200547	21.114682482560355	-99.55447653778597	-63.402895343514416	-25.54272394240887	-17.883419560334517	71.71235806987917	19.450814920063536	25.472282047416357	0.3880617099769555	0.9369281216058953
5594000	-1044.8293656455735	-1031.797172637484	-13.032193008089422	254.38126923065985	-1286.1784418681439	0.24688484404632247	0.026150749689498373	0.003401489306877768	68.0336984557369	95.35691895341735	93.65093288255429	-6.759727682043341	-3.7283871007136007	-1.0131177380643983	0.52256745560877	12.903389303613707	-71.64773411805515	9.090861696807906	82.77517383426517	73.85044929813995	-62.73871560471501	-31.327943887338876	-66.05814987037353	-59.206730858102716	43.192161378961174	-88.491450698337	96.89370769209344	65.9848137337427	-10.677176171882238	78.09524060678012	31.669347906840557	-27.792076286471897	8.080102682648217	0.35604773453579225	0.9946789718576899
5596000	-1044.9699583566814	-1032.962357535121	-12.007600821560336	255.59890568790564	-1288.5612632230268	0.26677871880553944	0.015164569865530818	0.0033745276536832837	96.93890237489062	98.9315390349915	72.38651730137458	-0.6833673623182435	-4.644853190143376	4.004833585263636	1.0786414140240366	-84.43144361156727	2.1756176953241493	-22.70966446338366	-18.38955184564371	-23.6247188787641	-2.3607110930307584	83.49857432424514	-66.05814987037353	65.70490646314143	-65.68663887267982	-6.710771702977624	30.83807797753613	32.86451081751326	46.89596154055825	92.13985978220973	31.669347906840557	72.12524885374661	-89.73501055280688	0.1369981332727211	0.8471933693975964
5598000	-1042.9230985889776	-1030.317703076008	-12.60539551296952	257.40507064075786	-1287.722773716766	0.22606607084218505	0.024963438843879616	0.0026879081009234585	84.4940341510242	86.77933183164255	72.43783877894981	-0.14309653653771193	-8.020190901639008	-5.005081442675706	1.6249428793072165	-84.43144361156727	-17.043020865284007	-22.70966446338366	86.88004893400081	-24.768896898915784	3.4075331896343783	-80.60591115721152	-66.05814987037353	87.58213218942781	3.940750142858434	94.53878458126799	-34.47792668943512	61.438290206207824	-43.51489338991529	68.67079697184846	-97.4167393974117	-95.38746529441595	4.309221798776335	0.13864495088363873	0.8923037927094903
5600000	-1041.483340604689	-1032.4400017605246	-9.043338844164381	257.5393273140783	-1289.979329074603	0.24726705057045026	0.02106281558721892	0.002366433874503236	61.28427610537827	63.59534309181628	63.02629852348869	-2.936503310622548	-0.5728205231127141	-3.8902108566203886	1.024785398564398	-86.0417768492347	66.15667562720967	89.61979152666106	-79.90580454434063	-51.47336348916389	3.4075331896343783	-80.60591115721152	-66.05814987037353	-82.11005703549931	83.23457413764405	41.62401405345561	-0.7142619747586707	-80.58256647113208	-79.99335822258068	44.53898889069757	-97.4167393974117	47.163174714581615	-34.05831741553878	0.09610416266505763	0.9638338733117686
5602000	-1040.24063491317	-1028.7976741701023	-11.44296074306769	257.27935863088	-1286.0770328009821	0.2520572912097496	0.023224422421925565	0.0020238393985446716	79.24484138496304	60.706731933264095	78.73762267871795	-1.5005737368999945	5.393105560366688	-0.684257096720696	0.7385643195146984	-86.0417768492347	93.56966860062028	65.95345596604466	49.746676335990074	39.451613463474985	-89.28480784728991	99.63154757166532	-66.05814987037353	-19.00234784629167	-48.834905938397554	29.684288308930448	67.80250958742883	-80.58256647113208	-79.99335822258068	-41.59433984952881	73.97324191369145	26.022119363964194	-96.9044503429211	0.09902089902628146	0.8269964865752615
5604000	-1039.0586516540577	-1028.356671358209	-10.701980295848593	257.89775300553504	-1286.254424363744	0.23547668573149683	0.025107244199854384	0.0033029441230286575	71.8892016824618	77.79555311305478	78.94872055527915	-3.2359857099509384	-2.1485514776580494	-2.5605530428512147	0.484394982309963	-86.0417768492347	61.70586567589146	-57.316011430585945	-34.66481402911937	39.451613463474985	60.28969459709437	19.475679892917327	-21.144745991968065	73.5533359106981	78.23207189366647	29.684288308930448	80.12547345662094	-79.73322666395339	-16.03479730064531	-13.224672811165476	3.990043090386365	52.75744827745997	-71.28339828710476	0.10619103207151381	0.8794884969096596
5606000	-1045.0962619482418	-1031.7728170708538	-13.323444877388136	251.0216095361209	-1282.7944266069746	0.2684589337784205	0.023605545814046783	0.0027966499171894733	60.72263254774738	36.173425675453245	92.29711729297665	-4.276039163734886	1.0743598794529738	-1.9006778651036136	1.520796239893316	-20.443180985254585	69.7303703516967	-11.997864345641347	-72.88218661536813	32.0353230410646	23.46730836834321	-0.4089857485447794	76.31729106710033	-22.116748293094517	75.57249154668924	18.56509467126189	83.60701928494322	92.56172425680856	-16.03479730064531	-98.1917030944424	-86.1498128501701	34.47767397037366	-71.28339828710476	0.1906696920698522	0.9471308049424697
5608000	-1040.874749305384	-1029.8642788095049	-11.010470495879085	256.9086483655613	-1286.7729271750661	0.2480856121704431	0.029611904075067464	0.0026802381480518825	73.99513796120192	74.71512894641923	85.96076001174715	3.759897423563203	-4.369262250377734	-2.384594314341765	1.2449492795704664	-66.79246118067364	69.7303703516967	-11.997864345641347	-70.73663905762702	-32.76067979974829	-34.807319624618785	-0.4089857485447794	-25.683846094644636	-22.116748293094517	-54.15094282559082	-12.718327552058255	-41.17826395162925	-28.724444444852708	-78.53737412811687	34.38321962447475	-86.28631404151147	-97.92264042607427	35.00363284027118	0.1413554888681005	0.9490762873170465
5610000	-1046.6208759233002	-1032.2006271237856	-14.420248799514678	252.49090424683627	-1284.6915313706218	0.2544206872822829	0.021551626055670528	0.0030259056076937436	74.4786212558618	40.75152266733526	91.44218998940713	0.7590665348859886	5.955688617989235	-3.6418631059303586	1.3430347936627156	52.24585939117013	-82.56040031967291	5.77296584190367	82.00647985222533	-71.6417521117308	40.43615152612723	93.87596111751427	33.39417696769705	-75.19688251553207	71.25917910222759	7.673018640730859	-41.17826395162925	-64.39459174503011	-37.45773288220242	34.38321962447475	12.014838064526742	-85.12988300240589	-25.975591537685077	0.1963863179784278	0.6023117930920941
5612000	-1040.160473549437	-1026.012379431237	-14.148094118200056	256.6595684088438	-1282.6719478400807	0.25667547120872813	0.024419164538928652	0.0027165814671771373	90.67837428913474	82.69340767585014	80.90739849671749	-3.1309693873501274	-9.980969256747802	-2.626388456637766	0.2974388645867501	-4.157481028446583	-57.614982170716644	16.838313986634148	79.173428744542	-92.25825778497409	-61.78122329970414	-21.69378390724026	-37.385846164757126	-35.967616155332436	-82.24937222855485	-15.17036215879152	51.63127627272647	-16.04183444684398	-25.118141689032754	51.34158469770426	-28.912598581708636	-87.0850608437281	71.34508515534539	0.2628422689174041	0.9974679056440932
5614000	-1043.578554052901	-1031.4541706076827	-12.12438344521823	255.5878904922262	-1287.042061099909	0.23437940045480415	0.016765929756738657	0.0029427370509532776	69.67857565271805	67.3792293534957	71.37720110456559	2.7132937267820125	-3.9868062718799813	5.9254006362277245	0.4729382067155988	-4.157481028446583	-18.06900399265089	26.88728808120959	31.20874242315689	-92.25825778497409	-85.78832333964134	19.988550522652048	-7.901220730358304	-35.967616155332436	-34.15228596494964	15.70118855924325	-2.730692620557562	19.529495364789312	3.6697205521186476	-73.88667232144627	-28.912598581708636	-12.673191444052904	-98.01700110171019	0.10255706643545448	0.9255760848727675
5616000	-1051.8312887197708	-1035.4926588384055	-16.338629881365264	251.99227391952084	-1287.4849327579263	0.22251265847147458	0.021245008437143505	0.0032964102986652167	56.75154733948073	53.40233570350626	49.16658974477848	9.182631552286402	7.6266169844273115	-8.566561816319972	2.6400739652912635	-48.66285176035457	90.56641046167499	-14.362960974914358	31.20874242315689	-85.5243268385056	-62.57087996252993	51.80175161390795	-86.15501440569459	63.65456058814705	-9.290359398758227	65.56803342661517	46.18172797008205	-50.94384773252173	28.95569042397962	-99.54774495051782	-82.95583024658472	18.055839513325978	-98.80273395206198	0.1422364918943176	0.9310572139729062
5618000	-1045.335533843996	-1030.89296171281	-14.442572131186107	253.5878709660937	-1284.4808326789037	0.24799527795469975	0.01827864112269635	0.0028095936158974598	94.49482074276551	96.78804282700223	91.41753864629963	-6.5435487398676315	0.9298417246810153	-0.6371413916865087	0.5435288314179579	13.66510959276603	-7.532206355375024	46.318897470279694	31.20874242315689	-85.5243268385056	-3.731220291974509	-37.24367973718134	-66.84123529326665	69.04729970196577	52.64432376570747	10.357544881829384	83.68405064063492	75.85384265243769	-6.096962429225172	6.237651122242767	-1.2410398441777772	37.09747084248296	53.94327803124237	0.42898148650188567	0.8096298170853512
5620000	-1042.0609204721563	-1029.06523118831	-12.995689283846255	256.39876263413515	-1285.4639938224452	0.2350304162047663	0.021824996006605674	0.0043347371272334356	90.74740457266327	94.00001100622669	92.67180483035325	5.279268899058188	2.690259392854255	-1.8768392543312622	0.7661271481469054	14.785159083595758	-46.81076639350158	53.35163484827956	-23.630910968922066	59.47760465194705	-3.731220291974509	29.110428629501	-30.002377699515463	-39.21523414624521	-28.889490085152005	-54.59975065433825	83.68405064063492	89.78314326642064	77.60935400066013	-50.69324190225092	18.310417491619518	9.98975840208017	-37.67424494045848	0.25748733368075766	0.9069780664518559
5622000	-1048.870291880159	-1035.6148699729529	-13.255421907205946	251.01348182558866	-1286.6283517985414	0.2568277978873369	0.03571194688557044	0.0026032935447219308	97.88448662787718	95.28431506156286	98.38242424753861	1.9523728275002483	0.7021817844807678	-4.899387351986515	0.7405264806695402	60.91776291339043	-97.28197554223914	-53.503488550871225	-40.40086022183685	51.81184465402083	-3.731220291974509	29.110428629501	41.11274604862298	35.000133279493824	-28.889490085152005	56.06641377267154	83.68405064063492	89.28000582104059	50.091446237752976	63.06749918060342	58.69201257738379	-90.34684271788022	-91.69033575631009	0.19695902005752544	0.9556044878877542
5624000	-1040.1492945435577	-1028.607340920179	-11.54195362337876	256.11611673815065	-1284.7234576583296	0.261199569727295	0.025989713553567755	0.002298923069885022	93.60502774701098	87.9502063436028	78.30832354443758	-0.45241196079768997	-0.37206296060057653	2.8916646810379554	0.4254477190773444	39.30657961944472	-97.28197554223914	-53.503488550871225	-35.78832011619214	51.81184465402083	81.65216841959683	-83.87924964175366	-4.60825888615237	55.312826592023455	61.17648671723762	10.042446183010341	-96.72335748057756	-77.21689787805215	70.70415312156275	38.656848991911204	86.44095624486451	-6.9993387847189155	21.342955879274328	0.2943544980860032	0.970522441011395
5626000	-1044.5532247045953	-1031.7001916469226	-12.853033057672642	252.95053528924052	-1284.650726936163	0.25296247220805473	0.02021559952883307	0.002158602273107241	75.11341687757984	95.29022585418525	64.3496993809368	3.517384510142456	1.0396894666610557	5.021434498912374	0.45289875292815335	86.70554091732991	55.7378019710942	-16.823247281261047	-15.12702077415689	13.538559387618363	-42.58841555259731	-70.38341703571555	-54.32542747554497	22.410192336467233	-12.193000669495603	10.042446183010341	-67.14886084959667	-10.483659386887581	31.696027802862105	50.24635728430309	2.747465433797032	74.13072854805434	71.95765175720602	0.35143043754559644	0.9619203896418381
5628000	-1042.6175978266538	-1030.4491373769672	-12.168460449686489	254.83056094527365	-1285.2796983222408	0.27789997076924233	0.023671902870100455	0.0031064423584654557	73.44075248215684	88.44928001005349	87.2749489661305	-0.15796028119101635	4.799582634573401	-5.305987341595706	0.3071400616029421	58.85566980031989	45.851026440614305	12.48535058886057	-77.79537861906202	12.288399052928014	16.4466397012675	79.28386085095062	-47.10227048749549	22.410192336467233	38.576877136269474	-69.22563015330222	-58.80252729431405	58.763630727931144	-32.28358488907382	-94.16736418262661	95.86560067590901	-65.39281806445125	85.46651402146564	0.13216557036293786	0.8220691976382711
5630000	-1041.8924305645662	-1028.252590903823	-13.639839660743242	255.84700811354847	-1284.0995990173715	0.26202979932032344	0.028754877694236944	0.003711054138149864	76.49730087609102	95.54968177713887	97.79927129915697	-2.0935419617012982	4.7988436987661025	2.1170974049186135	2.099995510876158	39.88361652152615	45.851026440614305	-88.0839841058147	28.247930507210995	94.15641360757883	-61.51149115189797	-50.06126323727713	-16.008139870584486	22.410192336467233	33.57794030668268	-69.22563015330222	66.8767552328712	-97.3595400691718	-12.460935835996438	13.227725633472744	95.86560067590901	-63.13344910751776	27.465097732024347	0.19197523345331174	0.9683539502233941
5632000	-1040.6039120478133	-1028.460561616843	-12.14335043097036	256.85562950130844	-1285.3161911181514	0.27111466799596234	0.02374959082444034	0.0029464482970594885	85.76869763205302	82.63857205244122	89.55070297428944	5.4657366776941245	-0.4263022150123099	-6.583352793958273	1.133540984610483	-54.296426494913945	45.851026440614305	-6.415729281763561	-24.41346601391875	94.15641360757883	98.62092551933075	-35.72156550947912	84.34014765231042	83.86677910215401	99.97244679386395	-10.037221226858648	66.8767552328712	7.684087712590184	-13.974028347210364	-73.45667732302303	-48.265085123375485	-90.10540302437208	9.946445700196946	0.16879300965659197	0.9328998641912322
5634000	-1040.6899829755791	-1028.3100007955077	-12.379982180071435	255.83786956478383	-1284.1478703602916	0.27102609055084287	0.023387058776876347	0.0029464482970594885	88.12239027525655	98.99727094374501	97.66614826930432	1.5215823498718422	-0.7341493491356381	-5.802752085503766	1.160806508267297	-54.296426494913945	57.674384041142275	-7.604785326167757	-24.41346601391875	-61.56816832110047	68.90728461767948	-21.52478129667989	43.375347473893854	96.20882888052797	99.97244679386395	-93.98016433840728	50.88566627784539	7.684087712590184	-45.12799358302401	39.622130480748126	-48.265085123375485	25.093826061487235	-47.927639325510754	0.18829982274888254	0.8821966338269105
5636000	-1044.5207579195187	-1033.4250449566005	-11.095712962918325	254.40188785948808	-1287.8269328160886	0.267184177805355	0.021628094356242075	0.004036646318148261	71.9430665417705	98.33391801406924	79.85008260664581	5.662979240237185	1.4417978276587213	6.071502316442238	0.21027548821954375	35.55317033618665	-9.556536099648952	87.46369697600812	-24.41346601391875	-72.7470093693268	-51.365478257809954	55.513226102950256	94.43366654293324	35.84306681667893	-47.28218256434715	-93.98016433840728	50.88566627784539	73.40773509269874	38.69182682657983	-3.6612883735670607	94.27556374930029	23.85645823331562	50.09623631968908	0.1769480461181299	0.9549074343106476
5638000	-1043.0474787551764	-1031.4693601720735	-11.578118583102919	254.78440693422166	-1286.253767106295	0.24050912309079656	0.025609224555204188	0.0039297836071565465	65.95697256875158	90.2804113104772	96.61819689947124	-2.022178682428205	0.9597956717863632	-4.35838971130303	0.1659284966584369	60.61647612458067	-8.603311577916202	-75.7967387166492	-24.41346601391875	-75.1402358461848	81.24518366052259	-43.9008754391198	-12.433041696557197	47.249599141051775	-55.59711751492168	-93.98016433840728	57.24872326863871	-4.514898752039954	90.17359268493148	-69.41498976199165	-28.35040542506229	58.519156549292816	-76.27846677077603	0.2246313267314897	0.8705586075420041
5640000	-1042.520376923536	-1028.644267393223	-13.876109530313263	254.8663253403057	-1283.5105927335285	0.2501389201186907	0.02171297612815468	0.0024717494457417795	88.5984882250042	71.32759555023297	92.57828302645484	-2.9837604875775057	3.2527650065880316	-7.014596956258753	0.2247006512404383	60.61647612458067	6.748499719093047	34.094181654246995	-97.65790150252882	-64.57493047325448	-80.85143394493171	-43.9008754391198	-67.13016854554745	-48.955095515174705	-28.069592956211494	97.35022367314487	91.53788200646315	-79.40868328233663	69.97243945422464	-10.323726229888678	20.99098002410878	-32.91621584949927	-54.36795996866759	0.1488896652119549	0.7576905661601836
5642000	-1040.9660519909073	-1028.9522866458456	-12.013765345061653	256.76201320825254	-1285.714299854098	0.23498694907700918	0.021078368040761297	0.002315434783504155	89.91199920226057	99.92468964649339	98.62512861966056	-4.1105943471698865	3.7971142366791035	0.8556868353463933	0.8991022048609184	-5.559167314227594	32.43026208893059	68.1437810209386	-85.40665555513111	-64.57493047325448	99.24494427666367	-43.9008754391198	-86.46953781937303	-3.0262033288515084	-35.97968695784138	-31.37754390110085	91.53788200646315	33.773692333582375	-16.514284089891802	-17.09237746314517	-76.69376536252756	-23.190498711385075	-56.542322747868965	0.2379058965907849	0.8875757965772247
5644000	-1042.9789872704098	-1030.54171820062	-12.43726906978993	256.54668510386745	-1287.0884033044874	0.27913404087993743	0.021275108850347838	0.003570195409806062	87.32471995305293	87.08836281929229	93.2708183976472	1.4148216417994206	-0.43120200381673257	-4.733637945870544	3.560402924129679	-66.89465498482606	32.43026208893059	-70.89048410549913	-25.788158555828304	-24.118955472336495	-79.73998709889837	-8.18433432883549	-86.46953781937303	28.370705037621477	-3.097512114402292	-53.32623246932717	57.93309464995227	33.773692333582375	-84.46490763950418	74.82115945381742	-86.73127319812502	-93.12230381367964	-56.542322747868965	0.10637824101968983	0.9968310009893517
